invoice_id,customer_id,subscription_id,invoice_number,invoice_date,period_start,period_end,subtotal,discount,total,currency,credit_amount
inv_0000412,cust_00020,sub_00020,INV-0000412,2024-09-20,2024-09-20,2024-10-20,480.70,0.00,480.70,EUR,0.00
inv_0000413,cust_00020,sub_00020,INV-0000413,2024-10-20,2024-10-20,2024-11-20,480.70,0.00,480.70,EUR,0.00
inv_0000414,cust_00020,sub_00020,INV-0000414,2024-11-20,2024-11-20,2024-12-20,480.70,0.00,480.70,EUR,0.00
inv_0000415,cust_00020,sub_00020,INV-0000415,2024-12-20,2024-12-20,2025-01-20,480.70,0.00,480.70,EUR,0.00
inv_0000416,cust_00020,sub_00020,INV-0000416,2025-01-20,2025-01-20,2025-02-20,480.70,0.00,480.70,EUR,0.00
inv_0000417,cust_00020,sub_00020,INV-0000417,2025-02-20,2025-02-20,2025-03-20,480.70,0.00,480.70,EUR,0.00
inv_0000418,cust_00020,sub_00020,INV-0000418,2025-03-20,2025-03-20,2025-04-20,480.70,0.00,480.70,EUR,0.00
inv_0000419,cust_00020,sub_00020,INV-0000419,2025-04-20,2025-04-20,2025-05-20,480.70,0.00,480.70,EUR,0.00
inv_0000420,cust_00020,sub_00020,INV-0000420,2025-05-20,2025-05-20,2025-06-20,480.70,0.00,480.70,EUR,0.00
inv_0000421,cust_00021,sub_00021,INV-0000421,2023-05-28,2023-05-28,2024-05-28,644.00,0.00,644.00,EUR,0.00
inv_0000422,cust_00021,sub_00021,INV-0000422,2024-05-28,2024-05-28,2025-05-28,644.00,0.00,644.00,EUR,0.00
inv_0000423,cust_00021,sub_00021,INV-0000423,2025-05-28,2025-05-28,2026-05-28,644.00,0.00,644.00,EUR,0.00
inv_0000424,cust_00022,sub_00022,INV-0000424,2023-06-04,2023-06-04,2023-07-04,230.00,0.00,230.00,EUR,0.00
inv_0000425,cust_00022,sub_00022,INV-0000425,2023-07-04,2023-07-04,2023-08-04,230.00,0.00,230.00,EUR,0.00
inv_0000426,cust_00022,sub_00022,INV-0000426,2023-08-04,2023-08-04,2023-09-04,230.00,0.00,230.00,EUR,0.00
inv_0000427,cust_00022,sub_00022,INV-0000427,2023-09-04,2023-09-04,2023-10-04,230.00,0.00,230.00,EUR,0.00
inv_0000428,cust_00022,sub_00022,INV-0000428,2023-10-04,2023-10-04,2023-11-04,230.00,0.00,230.00,EUR,0.00
inv_0000429,cust_00022,sub_00022,INV-0000429,2023-11-04,2023-11-04,2023-12-04,230.00,0.00,230.00,EUR,0.00
inv_0000430,cust_00022,sub_00022,INV-0000430,2023-12-04,2023-12-04,2024-01-04,230.00,0.00,230.00,EUR,0.00
inv_0000431,cust_00022,sub_00022,INV-0000431,2024-01-04,2024-01-04,2024-02-04,230.00,0.00,230.00,EUR,0.00
inv_0000432,cust_00022,sub_00022,INV-0000432,2024-02-04,2024-02-04,2024-03-04,230.00,0.00,230.00,EUR,0.00
inv_0000433,cust_00022,sub_00022,INV-0000433,2024-03-04,2024-03-04,2024-04-04,230.00,0.00,230.00,EUR,0.00
inv_0000434,cust_00022,sub_00022,INV-0000434,2024-04-04,2024-04-04,2024-05-04,230.00,0.00,230.00,EUR,0.00
inv_0000435,cust_00022,sub_00022,INV-0000435,2024-05-04,2024-05-04,2024-06-04,230.00,0.00,230.00,EUR,0.00
inv_0000436,cust_00022,sub_00022,INV-0000436,2024-06-04,2024-06-04,2024-07-04,230.00,0.00,230.00,EUR,0.00
inv_0000437,cust_00022,sub_00022,INV-0000437,2024-07-04,2024-07-04,2024-08-04,230.00,0.00,230.00,EUR,0.00
inv_0000438,cust_00022,sub_00022,INV-0000438,2024-08-04,2024-08-04,2024-09-04,230.00,0.00,230.00,EUR,0.00
inv_0000439,cust_00022,sub_00022,INV-0000439,2024-09-04,2024-09-04,2024-10-04,230.00,0.00,230.00,EUR,0.00
inv_0000440,cust_00022,sub_00022,INV-0000440,2024-10-04,2024-10-04,2024-11-04,230.00,0.00,230.00,EUR,0.00
inv_0000441,cust_00022,sub_00022,INV-0000441,2024-11-04,2024-11-04,2024-12-04,230.00,0.00,230.00,EUR,0.00
inv_0000442,cust_00022,sub_00022,INV-0000442,2024-12-04,2024-12-04,2025-01-04,230.00,0.00,230.00,EUR,0.00
inv_0000443,cust_00022,sub_00022,INV-0000443,2025-01-04,2025-01-04,2025-02-04,230.00,0.00,230.00,EUR,0.00
inv_0000444,cust_00022,sub_00022,INV-0000444,2025-02-04,2025-02-04,2025-03-04,230.00,0.00,230.00,EUR,0.00
inv_0000445,cust_00022,sub_00022,INV-0000445,2025-03-04,2025-03-04,2025-04-04,230.00,0.00,230.00,EUR,0.00
inv_0000446,cust_00022,sub_00022,INV-0000446,2025-04-04,2025-04-04,2025-05-04,230.00,0.00,230.00,EUR,0.00
inv_0000447,cust_00022,sub_00022,INV-0000447,2025-05-04,2025-05-04,2025-06-04,230.00,0.00,230.00,EUR,0.00
inv_0000448,cust_00023,sub_00023,INV-0000448,2023-06-11,2023-06-11,2023-07-11,494.50,0.00,494.50,EUR,0.00
inv_0000449,cust_00023,sub_00023,INV-0000449,2023-07-11,2023-07-11,2023-08-11,494.50,0.00,494.50,EUR,0.00
inv_0000450,cust_00023,sub_00023,INV-0000450,2023-08-11,2023-08-11,2023-09-11,494.50,0.00,494.50,EUR,0.00
inv_0000451,cust_00023,sub_00023,INV-0000451,2023-09-11,2023-09-11,2023-10-11,494.50,0.00,494.50,EUR,0.00
inv_0000452,cust_00023,sub_00023,INV-0000452,2023-10-11,2023-10-11,2023-11-11,494.50,0.00,494.50,EUR,0.00
inv_0000453,cust_00023,sub_00023,INV-0000453,2023-11-11,2023-11-11,2023-12-11,494.50,0.00,494.50,EUR,0.00
inv_0000454,cust_00023,sub_00023,INV-0000454,2023-12-11,2023-12-11,2024-01-11,494.50,0.00,494.50,EUR,0.00
inv_0000455,cust_00023,sub_00023,INV-0000455,2024-01-11,2024-01-11,2024-02-11,494.50,0.00,494.50,EUR,0.00
inv_0000456,cust_00023,sub_00023,INV-0000456,2024-02-11,2024-02-11,2024-03-11,494.50,0.00,494.50,EUR,0.00
inv_0000457,cust_00023,sub_00023,INV-0000457,2024-03-11,2024-03-11,2024-04-11,494.50,0.00,494.50,EUR,0.00
inv_0000458,cust_00023,sub_00023,INV-0000458,2024-04-11,2024-04-11,2024-05-11,494.50,0.00,494.50,EUR,0.00
inv_0000459,cust_00023,sub_00023,INV-0000459,2024-05-11,2024-05-11,2024-06-11,494.50,0.00,494.50,EUR,0.00
inv_0000460,cust_00023,sub_00023,INV-0000460,2024-06-11,2024-06-11,2024-07-11,494.50,0.00,494.50,EUR,0.00
inv_0000461,cust_00023,sub_00023,INV-0000461,2024-07-11,2024-07-11,2024-08-11,494.50,0.00,494.50,EUR,0.00
inv_0000462,cust_00023,sub_00023,INV-0000462,2024-08-11,2024-08-11,2024-09-11,494.50,0.00,494.50,EUR,0.00
inv_0000463,cust_00023,sub_00023,INV-0000463,2024-09-11,2024-09-11,2024-10-11,494.50,0.00,494.50,EUR,0.00
inv_0000464,cust_00023,sub_00023,INV-0000464,2024-10-11,2024-10-11,2024-11-11,494.50,0.00,494.50,EUR,0.00
inv_0000465,cust_00023,sub_00023,INV-0000465,2024-11-11,2024-11-11,2024-12-11,494.50,0.00,494.50,EUR,0.00
inv_0000466,cust_00023,sub_00023,INV-0000466,2024-12-11,2024-12-11,2025-01-11,494.50,0.00,494.50,EUR,0.00
inv_0000467,cust_00023,sub_00023,INV-0000467,2025-01-11,2025-01-11,2025-02-11,494.50,0.00,494.50,EUR,0.00
inv_0000468,cust_00023,sub_00023,INV-0000468,2025-02-11,2025-02-11,2025-03-11,494.50,0.00,494.50,EUR,0.00
inv_0000469,cust_00023,sub_00023,INV-0000469,2025-03-11,2025-03-11,2025-04-11,494.50,0.00,494.50,EUR,0.00
inv_0000470,cust_00023,sub_00023,INV-0000470,2025-04-11,2025-04-11,2025-05-11,494.50,0.00,494.50,EUR,0.00
inv_0000471,cust_00023,sub_00023,INV-0000471,2025-05-11,2025-05-11,2025-06-11,494.50,0.00,494.50,EUR,0.00
inv_0000472,cust_00024,sub_00024,INV-0000472,2023-06-19,2023-06-19,2023-07-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000473,cust_00024,sub_00024,INV-0000473,2023-07-19,2023-07-19,2023-08-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000474,cust_00024,sub_00024,INV-0000474,2023-08-19,2023-08-19,2023-09-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000475,cust_00024,sub_00024,INV-0000475,2023-09-19,2023-09-19,2023-10-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000476,cust_00024,sub_00024,INV-0000476,2023-10-19,2023-10-19,2023-11-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000477,cust_00024,sub_00024,INV-0000477,2023-11-19,2023-11-19,2023-12-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000478,cust_00024,sub_00024,INV-0000478,2023-12-19,2023-12-19,2024-01-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000479,cust_00024,sub_00024,INV-0000479,2024-01-19,2024-01-19,2024-02-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000480,cust_00024,sub_00024,INV-0000480,2024-02-19,2024-02-19,2024-03-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000481,cust_00024,sub_00024,INV-0000481,2024-03-19,2024-03-19,2024-04-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000482,cust_00024,sub_00024,INV-0000482,2024-04-19,2024-04-19,2024-05-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000483,cust_00024,sub_00024,INV-0000483,2024-05-19,2024-05-19,2024-06-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000484,cust_00024,sub_00024,INV-0000484,2024-06-19,2024-06-19,2024-07-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000485,cust_00024,sub_00024,INV-0000485,2024-07-19,2024-07-19,2024-08-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000486,cust_00024,sub_00024,INV-0000486,2024-08-19,2024-08-19,2024-09-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000487,cust_00024,sub_00024,INV-0000487,2024-09-19,2024-09-19,2024-10-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000488,cust_00024,sub_00024,INV-0000488,2024-10-19,2024-10-19,2024-11-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000489,cust_00024,sub_00024,INV-0000489,2024-11-19,2024-11-19,2024-12-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000490,cust_00024,sub_00024,INV-0000490,2024-12-19,2024-12-19,2025-01-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000491,cust_00024,sub_00024,INV-0000491,2025-01-19,2025-01-19,2025-02-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000492,cust_00024,sub_00024,INV-0000492,2025-02-19,2025-02-19,2025-03-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000493,cust_00024,sub_00024,INV-0000493,2025-03-19,2025-03-19,2025-04-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000494,cust_00024,sub_00024,INV-0000494,2025-04-19,2025-04-19,2025-05-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000495,cust_00024,sub_00024,INV-0000495,2025-05-19,2025-05-19,2025-06-19,1922.80,0.00,1922.80,EUR,0.00
inv_0000496,cust_00025,sub_00025,INV-0000496,2023-06-26,2023-06-26,2024-06-26,644.00,0.00,644.00,EUR,0.00
inv_0000497,cust_00025,sub_00025,INV-0000497,2024-06-26,2024-06-26,2025-06-26,644.00,0.00,644.00,EUR,0.00
inv_0000498,cust_00026,sub_00026,INV-0000498,2023-07-03,2023-07-03,2023-08-03,230.00,0.00,230.00,EUR,0.00
inv_0000499,cust_00026,sub_00026,INV-0000499,2023-08-03,2023-08-03,2023-09-03,230.00,0.00,230.00,EUR,0.00
inv_0000500,cust_00026,sub_00026,INV-0000500,2023-09-03,2023-09-03,2023-10-03,230.00,0.00,230.00,EUR,0.00
inv_0000501,cust_00026,sub_00026,INV-0000501,2023-10-03,2023-10-03,2023-11-03,230.00,0.00,230.00,EUR,0.00
inv_0000502,cust_00026,sub_00026,INV-0000502,2023-11-03,2023-11-03,2023-12-03,230.00,0.00,230.00,EUR,0.00
inv_0000503,cust_00026,sub_00026,INV-0000503,2023-12-03,2023-12-03,2024-01-03,230.00,0.00,230.00,EUR,0.00
inv_0000504,cust_00026,sub_00026,INV-0000504,2024-01-03,2024-01-03,2024-02-03,230.00,0.00,230.00,EUR,0.00
inv_0000505,cust_00026,sub_00026,INV-0000505,2024-02-03,2024-02-03,2024-03-03,230.00,0.00,230.00,EUR,0.00
inv_0000506,cust_00026,sub_00026,INV-0000506,2024-03-03,2024-03-03,2024-04-03,230.00,0.00,230.00,EUR,0.00
inv_0000507,cust_00026,sub_00026,INV-0000507,2024-04-03,2024-04-03,2024-05-03,230.00,0.00,230.00,EUR,0.00
inv_0000508,cust_00026,sub_00026,INV-0000508,2024-05-03,2024-05-03,2024-06-03,230.00,0.00,230.00,EUR,0.00
inv_0000509,cust_00026,sub_00026,INV-0000509,2024-06-03,2024-06-03,2024-07-03,230.00,0.00,230.00,EUR,0.00
inv_0000510,cust_00026,sub_00026,INV-0000510,2024-07-03,2024-07-03,2024-08-03,230.00,0.00,230.00,EUR,0.00
inv_0000511,cust_00026,sub_00026,INV-0000511,2024-08-03,2024-08-03,2024-09-03,230.00,0.00,230.00,EUR,0.00
inv_0000512,cust_00026,sub_00026,INV-0000512,2024-09-03,2024-09-03,2024-10-03,230.00,0.00,230.00,EUR,0.00
inv_0000513,cust_00026,sub_00026,INV-0000513,2024-10-03,2024-10-03,2024-11-03,230.00,0.00,230.00,EUR,0.00
inv_0000514,cust_00026,sub_00026,INV-0000514,2024-11-03,2024-11-03,2024-12-03,230.00,0.00,230.00,EUR,0.00
inv_0000515,cust_00026,sub_00026,INV-0000515,2024-12-03,2024-12-03,2025-01-03,230.00,0.00,230.00,EUR,0.00
inv_0000516,cust_00026,sub_00026,INV-0000516,2025-01-03,2025-01-03,2025-02-03,230.00,0.00,230.00,EUR,0.00
inv_0000517,cust_00026,sub_00026,INV-0000517,2025-02-03,2025-02-03,2025-03-03,230.00,0.00,230.00,EUR,0.00
inv_0000518,cust_00026,sub_00026,INV-0000518,2025-03-03,2025-03-03,2025-04-03,230.00,0.00,230.00,EUR,0.00
inv_0000519,cust_00026,sub_00026,INV-0000519,2025-04-03,2025-04-03,2025-05-03,230.00,0.00,230.00,EUR,0.00
inv_0000520,cust_00026,sub_00026,INV-0000520,2025-05-03,2025-05-03,2025-06-03,230.00,0.00,230.00,EUR,0.00
inv_0000521,cust_00027,sub_00027,INV-0000521,2023-07-11,2023-07-11,2023-08-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000522,cust_00027,sub_00027,INV-0000522,2023-08-11,2023-08-11,2023-09-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000523,cust_00027,sub_00027,INV-0000523,2023-09-11,2023-09-11,2023-10-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000524,cust_00027,sub_00027,INV-0000524,2023-10-11,2023-10-11,2023-11-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000525,cust_00027,sub_00027,INV-0000525,2023-11-11,2023-11-11,2023-12-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000526,cust_00027,sub_00027,INV-0000526,2023-12-11,2023-12-11,2024-01-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000527,cust_00027,sub_00027,INV-0000527,2024-01-11,2024-01-11,2024-02-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000528,cust_00027,sub_00027,INV-0000528,2024-02-11,2024-02-11,2024-03-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000529,cust_00027,sub_00027,INV-0000529,2024-03-11,2024-03-11,2024-04-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000530,cust_00027,sub_00027,INV-0000530,2024-04-11,2024-04-11,2024-05-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000531,cust_00027,sub_00027,INV-0000531,2024-05-11,2024-05-11,2024-06-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000532,cust_00027,sub_00027,INV-0000532,2024-06-11,2024-06-11,2024-07-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000533,cust_00027,sub_00027,INV-0000533,2024-07-11,2024-07-11,2024-08-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000534,cust_00027,sub_00027,INV-0000534,2024-08-11,2024-08-11,2024-09-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000535,cust_00027,sub_00027,INV-0000535,2024-09-11,2024-09-11,2024-10-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000536,cust_00027,sub_00027,INV-0000536,2024-10-11,2024-10-11,2024-11-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000537,cust_00027,sub_00027,INV-0000537,2024-11-11,2024-11-11,2024-12-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000538,cust_00027,sub_00027,INV-0000538,2024-12-11,2024-12-11,2025-01-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000539,cust_00027,sub_00027,INV-0000539,2025-01-11,2025-01-11,2025-02-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000540,cust_00027,sub_00027,INV-0000540,2025-02-11,2025-02-11,2025-03-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000541,cust_00027,sub_00027,INV-0000541,2025-03-11,2025-03-11,2025-04-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000542,cust_00027,sub_00027,INV-0000542,2025-04-11,2025-04-11,2025-05-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000543,cust_00027,sub_00027,INV-0000543,2025-05-11,2025-05-11,2025-06-11,1236.25,0.00,1236.25,EUR,0.00
inv_0000544,cust_00028,sub_00028,INV-0000544,2023-07-18,2023-07-18,2023-08-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000545,cust_00028,sub_00028,INV-0000545,2023-08-18,2023-08-18,2023-09-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000546,cust_00028,sub_00028,INV-0000546,2023-09-18,2023-09-18,2023-10-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000547,cust_00028,sub_00028,INV-0000547,2023-10-18,2023-10-18,2023-11-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000548,cust_00028,sub_00028,INV-0000548,2023-11-18,2023-11-18,2023-12-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000549,cust_00028,sub_00028,INV-0000549,2023-12-18,2023-12-18,2024-01-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000550,cust_00028,sub_00028,INV-0000550,2024-01-18,2024-01-18,2024-02-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000551,cust_00028,sub_00028,INV-0000551,2024-02-18,2024-02-18,2024-03-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000552,cust_00028,sub_00028,INV-0000552,2024-03-18,2024-03-18,2024-04-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000553,cust_00028,sub_00028,INV-0000553,2024-04-18,2024-04-18,2024-05-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000554,cust_00028,sub_00028,INV-0000554,2024-05-18,2024-05-18,2024-06-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000555,cust_00028,sub_00028,INV-0000555,2024-06-18,2024-06-18,2024-07-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000556,cust_00028,sub_00028,INV-0000556,2024-07-18,2024-07-18,2024-08-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000557,cust_00028,sub_00028,INV-0000557,2024-08-18,2024-08-18,2024-09-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000558,cust_00028,sub_00028,INV-0000558,2024-09-18,2024-09-18,2024-10-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000559,cust_00028,sub_00028,INV-0000559,2024-10-18,2024-10-18,2024-11-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000560,cust_00028,sub_00028,INV-0000560,2024-11-18,2024-11-18,2024-12-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000561,cust_00028,sub_00028,INV-0000561,2024-12-18,2024-12-18,2025-01-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000562,cust_00028,sub_00028,INV-0000562,2025-01-18,2025-01-18,2025-02-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000563,cust_00028,sub_00028,INV-0000563,2025-02-18,2025-02-18,2025-03-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000564,cust_00028,sub_00028,INV-0000564,2025-03-18,2025-03-18,2025-04-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000565,cust_00028,sub_00028,INV-0000565,2025-04-18,2025-04-18,2025-05-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000566,cust_00028,sub_00028,INV-0000566,2025-05-18,2025-05-18,2025-06-18,2403.50,0.00,2403.50,EUR,0.00
inv_0000567,cust_00029,sub_00029,INV-0000567,2023-07-25,2023-07-25,2024-07-25,1932.00,0.00,1932.00,EUR,0.00
inv_0000568,cust_00029,sub_00029,INV-0000568,2024-07-25,2024-07-25,2025-07-25,1932.00,0.00,1932.00,EUR,0.00
inv_0000569,cust_00030,sub_00030,INV-0000569,2023-08-02,2023-08-02,2023-09-02,345.00,0.00,345.00,EUR,0.00
inv_0000570,cust_00030,sub_00030,INV-0000570,2023-09-02,2023-09-02,2023-10-02,345.00,0.00,345.00,EUR,0.00
inv_0000571,cust_00030,sub_00030,INV-0000571,2023-10-02,2023-10-02,2023-11-02,345.00,0.00,345.00,EUR,0.00
inv_0000572,cust_00030,sub_00030,INV-0000572,2023-11-02,2023-11-02,2023-12-02,345.00,0.00,345.00,EUR,0.00
inv_0000573,cust_00030,sub_00030,INV-0000573,2023-12-02,2023-12-02,2024-01-02,345.00,0.00,345.00,EUR,0.00
inv_0000574,cust_00030,sub_00030,INV-0000574,2024-01-02,2024-01-02,2024-02-02,345.00,0.00,345.00,EUR,0.00
inv_0000575,cust_00030,sub_00030,INV-0000575,2024-02-02,2024-02-02,2024-03-02,345.00,0.00,345.00,EUR,0.00
inv_0000576,cust_00030,sub_00030,INV-0000576,2024-03-02,2024-03-02,2024-04-02,345.00,0.00,345.00,EUR,0.00
inv_0000577,cust_00030,sub_00030,INV-0000577,2024-04-02,2024-04-02,2024-05-02,345.00,0.00,345.00,EUR,0.00
inv_0000578,cust_00030,sub_00030,INV-0000578,2024-05-02,2024-05-02,2024-06-02,345.00,0.00,345.00,EUR,0.00
inv_0000579,cust_00030,sub_00030,INV-0000579,2024-06-02,2024-06-02,2024-07-02,345.00,0.00,345.00,EUR,0.00
inv_0000580,cust_00030,sub_00030,INV-0000580,2024-07-02,2024-07-02,2024-08-02,345.00,0.00,345.00,EUR,0.00
inv_0000581,cust_00030,sub_00030,INV-0000581,2024-08-02,2024-08-02,2024-09-02,345.00,0.00,345.00,EUR,0.00
inv_0000582,cust_00030,sub_00030,INV-0000582,2024-09-02,2024-09-02,2024-10-02,345.00,0.00,345.00,EUR,0.00
inv_0000583,cust_00030,sub_00030,INV-0000583,2024-10-02,2024-10-02,2024-11-02,345.00,0.00,345.00,EUR,0.00
inv_0000584,cust_00030,sub_00030,INV-0000584,2024-11-02,2024-11-02,2024-12-02,345.00,0.00,345.00,EUR,0.00
inv_0000585,cust_00030,sub_00030,INV-0000585,2024-12-02,2024-12-02,2025-01-02,345.00,0.00,345.00,EUR,0.00
inv_0000586,cust_00030,sub_00030,INV-0000586,2025-01-02,2025-01-02,2025-02-02,345.00,0.00,345.00,EUR,0.00
inv_0000587,cust_00030,sub_00030,INV-0000587,2025-02-02,2025-02-02,2025-03-02,345.00,0.00,345.00,EUR,0.00
inv_0000588,cust_00030,sub_00030,INV-0000588,2025-03-02,2025-03-02,2025-04-02,345.00,0.00,345.00,EUR,0.00
inv_0000589,cust_00030,sub_00030,INV-0000589,2025-04-02,2025-04-02,2025-05-02,345.00,0.00,345.00,EUR,0.00
inv_0000590,cust_00030,sub_00030,INV-0000590,2025-05-02,2025-05-02,2025-06-02,345.00,0.00,345.00,EUR,0.00
inv_0000591,cust_00031,sub_00031,INV-0000591,2023-08-09,2023-08-09,2023-09-09,989.00,0.00,989.00,EUR,0.00
inv_0000592,cust_00031,sub_00031,INV-0000592,2023-09-09,2023-09-09,2023-10-09,989.00,0.00,989.00,EUR,0.00
inv_0000593,cust_00031,sub_00031,INV-0000593,2023-10-09,2023-10-09,2023-11-09,989.00,0.00,989.00,EUR,0.00
inv_0000594,cust_00031,sub_00031,INV-0000594,2023-11-09,2023-11-09,2023-12-09,989.00,0.00,989.00,EUR,0.00
inv_0000595,cust_00031,sub_00031,INV-0000595,2023-12-09,2023-12-09,2024-01-09,989.00,0.00,989.00,EUR,0.00
inv_0000596,cust_00031,sub_00031,INV-0000596,2024-01-09,2024-01-09,2024-02-09,989.00,0.00,989.00,EUR,0.00
inv_0000597,cust_00031,sub_00031,INV-0000597,2024-02-09,2024-02-09,2024-03-09,989.00,0.00,989.00,EUR,0.00
inv_0000598,cust_00031,sub_00031,INV-0000598,2024-03-09,2024-03-09,2024-04-09,989.00,0.00,989.00,EUR,0.00
inv_0000599,cust_00031,sub_00031,INV-0000599,2024-04-09,2024-04-09,2024-05-09,989.00,0.00,989.00,EUR,0.00
inv_0000600,cust_00031,sub_00031,INV-0000600,2024-05-09,2024-05-09,2024-06-09,989.00,0.00,989.00,EUR,0.00
inv_0000601,cust_00031,sub_00031,INV-0000601,2024-06-09,2024-06-09,2024-07-09,989.00,0.00,989.00,EUR,0.00
inv_0000602,cust_00031,sub_00031,INV-0000602,2024-07-09,2024-07-09,2024-08-09,989.00,0.00,989.00,EUR,0.00
inv_0000603,cust_00031,sub_00031,INV-0000603,2024-08-09,2024-08-09,2024-09-09,989.00,0.00,989.00,EUR,0.00
inv_0000604,cust_00031,sub_00031,INV-0000604,2024-09-09,2024-09-09,2024-10-09,989.00,0.00,989.00,EUR,0.00
inv_0000605,cust_00031,sub_00031,INV-0000605,2024-10-09,2024-10-09,2024-11-09,989.00,0.00,989.00,EUR,0.00
inv_0000606,cust_00031,sub_00031,INV-0000606,2024-11-09,2024-11-09,2024-12-09,989.00,0.00,989.00,EUR,0.00
inv_0000607,cust_00031,sub_00031,INV-0000607,2024-12-09,2024-12-09,2025-01-09,989.00,0.00,989.00,EUR,0.00
inv_0000608,cust_00031,sub_00031,INV-0000608,2025-01-09,2025-01-09,2025-02-09,989.00,0.00,989.00,EUR,0.00
inv_0000609,cust_00031,sub_00031,INV-0000609,2025-02-09,2025-02-09,2025-03-09,989.00,0.00,989.00,EUR,0.00
inv_0000610,cust_00031,sub_00031,INV-0000610,2025-03-09,2025-03-09,2025-04-09,989.00,0.00,989.00,EUR,0.00
inv_0000611,cust_00031,sub_00031,INV-0000611,2025-04-09,2025-04-09,2025-05-09,989.00,0.00,989.00,EUR,0.00
inv_0000612,cust_00031,sub_00031,INV-0000612,2025-05-09,2025-05-09,2025-06-09,989.00,0.00,989.00,EUR,0.00
inv_0000613,cust_00032,sub_00032,INV-0000613,2023-08-16,2023-08-16,2023-09-16,1442.10,0.00,1442.10,EUR,0.00
inv_0000614,cust_00032,sub_00032,INV-0000614,2023-09-16,2023-09-16,2023-10-16,1442.10,0.00,1442.10,EUR,0.00
inv_0000615,cust_00032,sub_00032,INV-0000615,2023-10-16,2023-10-16,2023-11-16,1442.10,0.00,1442.10,EUR,0.00
inv_0000616,cust_00032,sub_00032,INV-0000616,2023-11-16,2023-11-16,2023-12-16,1442.10,0.00,1442.10,EUR,0.00
